Product ID,Product Name,Category,Sub-Category,Expiration Date,Stock Level,Sales Velocity,Purchase Date,Price,Shelf Life,Product Weight/Volume,Additional Feature 1,Additional Feature 2,Likely to be Sold
PID103135,There Score,Fresh Juices,Freshly Squeezed Juices,2024-08-31,24,2.9174183401882745,2023-05-16,13.17,473,9.19,Freshly Squeezed Juices,Sugar,No
PID103136,Career Still,Meat and Seafood,Beef,2024-11-18,20,9.825181348101058,2023-08-12,2.26,464,7.5,Ground,Shellfish,No
PID103137,Name Court,Fresh Juices,Freshly Squeezed Juices,2024-08-15,69,3.776602481450203,2023-09-09,37.22,341,5.9,Freshly Squeezed Juices,None,No
PID103138,Onto Level,Fresh Juices,Freshly Squeezed Juices,2024-03-27,82,5.6556576286585,2023-03-28,32.48,365,4.21,Freshly Squeezed Juices,Preservatives,No
PID103139,Onto Involve,Fresh Produce,Fruits,2024-07-01,28,8.934977091319164,2023-09-04,28.68,301,4.71,Overripe,2.9367284102952307,No
PID103140,Watch Couple,Dairy Products,Milk,2024-01-18,92,6.522861102839191,2023-08-30,5.3,141,0.63,11.602635696120455,Skim,No
PID103141,Next Example,Meat and Seafood,Chicken,2024-04-23,18,7.451376105614282,2023-07-14,3.0,284,1.43,Ground,Fish,Yes
PID103142,Between Study,Deli,Cheese,2024-01-09,58,7.368883546238445,2023-07-10,11.81,183,6.28,Pre-made Salads,Semi-Soft,No
PID103143,Factor Last,Fresh Juices,Freshly Squeezed Juices,2024-01-16,8,2.8717309567945057,2023-12-12,25.87,35,0.7,Freshly Squeezed Juices,None,No
PID103144,Series Enter,Meat and Seafood,Chicken,2024-07-04,37,8.959226286092623,2023-01-17,12.53,534,8.09,Whole,Fish,No
PID103145,Ten Office,Deli,Cheese,2024-11-19,29,4.915655357110312,2023-07-03,16.51,505,0.88,Pre-made Salads,Soft,No
PID103146,Someone Meet,Meat and Seafood,Pork,2024-08-13,26,0.6105876453722978,2023-07-25,20.24,385,1.85,Whole,Fish,No
PID103147,Great Real,Dairy Products,Yogurt,2024-09-23,87,4.3429684933448565,2023-07-04,17.01,447,1.13,20.957572721256682,Skim,No
PID103148,Land Off,Bakery Items,Cakes,2024-04-17,27,4.47437711183495,2023-08-30,41.3,231,6.06,Cakes,Custard,No
PID103149,American Type,Ready-to-Eat Meals,Pre-packaged Meals,2024-01-28,60,1.5837896165201717,2023-02-04,31.07,358,3.54,Pre-packaged Meals,Gluten-Free,No
PID103150,Drive Cup,Fresh Juices,Freshly Squeezed Juices,2024-03-24,58,1.2104340068924064,2023-04-17,38.02,342,5.58,Freshly Squeezed Juices,Sugar,No
PID103151,Put Thought,Deli,Prepared Meats,2024-09-07,7,5.640274890141458,2023-05-03,20.6,493,3.51,Sausages,Soft,Yes
PID103152,Reality Note,Dairy Products,Soft Cheeses,2024-11-24,5,7.583113946129316,2023-03-09,15.13,626,6.0,1.4678682218803618,Whole,Yes
PID103153,Of Interview,Fresh Produce,Fruits,2024-03-29,15,9.808692063660532,2023-04-05,8.51,359,4.15,Overripe,2.990082538394192,Yes
PID103154,Must Behavior,Fresh Produce,Vegetables,2024-01-09,34,4.565617910629772,2023-10-24,24.89,77,1.77,Unripe,1.4543911793202247,No
PID103155,History Add,Fresh Juices,Freshly Squeezed Juices,2024-03-10,61,7.564699032877075,2023-04-30,15.83,315,5.9,Freshly Squeezed Juices,Preservatives,No
PID103156,Interest May,Ready-to-Eat Meals,Pre-packaged Meals,2024-01-24,44,6.918375319059968,2023-02-26,23.41,332,2.16,Pre-packaged Meals,None,No
PID103157,Religious Wall,Fresh Produce,Fruits,2024-09-24,3,4.71879270442309,2023-05-22,25.84,491,1.8,Overripe,9.959453430024167,No
PID103158,Surface Sort,Fresh Produce,Vegetables,2024-08-19,91,3.1458852526882133,2023-02-17,41.14,549,3.73,Overripe,1.3129188053724727,No
PID103159,Follow Child,Fresh Produce,Fruits,2024-05-28,56,0.9364648361025927,2023-09-17,30.11,254,2.91,Ripe,1.132161802579602,No
PID103160,Safe Kitchen,Ready-to-Eat Meals,Pre-packaged Meals,2024-09-14,89,4.590357354224857,2023-11-29,17.57,290,0.11,Pre-packaged Meals,Vegan,No
PID103161,Method Manager,Ready-to-Eat Meals,Pre-made Salads,2024-05-05,57,3.3129784763198136,2023-10-07,18.82,211,2.81,Pre-made Salads,Vegan,No
PID103162,To Out,Meat and Seafood,Fish,2024-12-30,29,8.027803924206744,2023-03-07,7.74,664,4.12,Whole,N/A,No
PID103163,Enjoy Very,Ready-to-Eat Meals,Pre-packaged Meals,2024-05-13,15,6.66191345349327,2023-12-14,6.54,151,1.08,Pre-packaged Meals,None,Yes
PID103164,Friend Present,Deli,Cheese,2024-03-07,6,6.3531286298544085,2023-08-12,17.74,208,8.68,Pre-made Salads,Soft,Yes
PID103165,Investment Situation,Fresh Juices,Smoothies,2024-05-28,46,2.3974854892754185,2023-05-10,7.92,384,5.34,Smoothies,Preservatives,No
PID103166,Student General,Ready-to-Eat Meals,Fresh Pasta,2024-11-24,43,1.9090375041623238,2023-10-17,35.4,404,8.09,Fresh Pasta,None,No
PID103167,Occur Teacher,Fresh Juices,Smoothies,2024-06-07,90,5.358600877598326,2023-02-25,43.21,468,8.09,Smoothies,None,No
PID103168,Level Type,Fresh Produce,Fruits,2024-01-31,53,4.229171062311791,2023-09-11,24.69,142,3.93,Overripe,8.83822031717143,No
PID103169,Rise Fly,Fresh Produce,Vegetables,2024-05-28,19,3.7976382801366526,2023-03-17,8.37,438,6.24,Overripe,8.323148434165796,No
PID103170,Ago Your,Eggs,Size,2024-09-26,65,3.9627484432094118,2023-07-22,37.43,432,8.91,Large,A,No
PID103171,Space Leg,Meat and Seafood,Fish,2024-03-26,90,8.723751570264403,2023-04-29,16.01,332,3.71,Ground,Fish,No
PID103172,Action Recent,Eggs,Size,2024-01-04,66,0.7800241065760052,2023-11-11,3.04,54,2.2,Small,A,No
PID103173,Which Final,Bakery Items,Cakes,2024-08-27,17,7.095432428352377,2023-11-12,4.73,289,0.46,Cakes,Custard,Yes
PID103174,A Too,Fresh Produce,Fruits,2024-01-24,58,5.070629696455624,2023-08-22,8.59,155,3.72,Ripe,2.841137630732029,No
PID103175,Effect Myself,Fresh Juices,Freshly Squeezed Juices,2024-05-08,24,8.053482750510987,2023-05-21,44.44,353,9.45,Freshly Squeezed Juices,None,No
PID103176,Tv Have,Fresh Juices,Smoothies,2024-11-01,96,1.4828907176668953,2023-02-02,14.91,638,1.42,Smoothies,None,No
PID103177,Myself Sport,Bakery Items,Cakes,2024-12-06,80,7.376672294093262,2023-12-10,36.98,362,2.77,Cakes,None,No
PID103178,Party They,Meat and Seafood,Fish,2024-04-18,37,7.334036444488985,2023-01-09,44.96,465,4.04,Steak,N/A,No
PID103179,Century Artist,Meat and Seafood,Pork,2024-11-05,8,2.0619424330655542,2023-01-27,10.36,648,6.53,Steak,Fish,No
PID103180,War Tv,Fresh Juices,Smoothies,2024-08-01,25,8.175025457127777,2023-05-10,4.77,449,0.2,Smoothies,None,No
PID103181,Under Ball,Dairy Products,Milk,2024-11-04,55,5.093908520903815,2023-08-18,27.16,444,5.33,4.447424842147278,2%,No
PID103182,Significant Exist,Deli,Cheese,2024-02-26,80,6.134158295790052,2023-05-14,43.39,288,9.82,Deli Meats,Semi-Soft,No
PID103183,Stock Process,Bakery Items,Bread,2024-08-13,94,5.092305328124782,2023-12-18,37.31,239,9.58,Bread,Custard,No
PID103184,Quickly Else,Fresh Juices,Smoothies,2024-08-18,41,1.8572262701394768,2023-01-03,42.05,593,6.15,Smoothies,None,No
PID103185,Leave Offer,Fresh Produce,Fruits,2024-05-12,69,5.240341638021638,2023-06-16,18.37,331,4.68,Ripe,7.541211996742278,No
PID103186,Skin Information,Fresh Produce,Fruits,2024-09-23,23,1.6151711186799038,2023-05-30,22.09,482,0.38,Overripe,6.765467888435031,No
PID103187,Maintain Require,Fresh Produce,Fruits,2024-02-15,72,1.6959455786447155,2023-07-24,34.2,206,3.3,Overripe,2.7470226815305154,No
PID103188,Accept Letter,Ready-to-Eat Meals,Fresh Pasta,2024-04-11,69,6.331456628308098,2023-09-21,39.33,203,3.55,Fresh Pasta,None,No
PID103189,Build Her,Meat and Seafood,Chicken,2024-01-29,43,8.457136236877789,2023-07-10,38.05,203,2.96,Steak,Shellfish,No
PID103190,Wrong Good,Fresh Juices,Smoothies,2024-12-11,63,6.647039781389683,2023-07-24,49.5,506,7.29,Smoothies,Preservatives,No
PID103191,Indicate Western,Fresh Produce,Fruits,2024-05-27,8,9.118189463644205,2023-02-09,27.74,473,3.47,Unripe,3.269958203008636,Yes
PID103192,None Probably,Fresh Juices,Smoothies,2024-01-01,97,6.343083926935573,2023-03-11,45.57,296,3.53,Smoothies,Preservatives,No
PID103193,Item Wind,Eggs,Grade,2024-09-06,41,7.506540591062338,2023-11-15,43.56,296,2.08,Small,AA,No
PID103194,Whole Interview,Deli,Prepared Meats,2024-05-14,35,5.290306952748143,2023-01-13,4.68,487,3.88,Deli Meats,Semi-Soft,No
PID103195,Art Site,Ready-to-Eat Meals,Pre-made Salads,2024-08-24,20,2.9868338132837673,2023-03-03,4.09,540,7.97,Pre-made Salads,Gluten-Free,No
PID103196,Health Country,Fresh Produce,Fruits,2024-11-02,77,6.1949147729319884,2023-06-27,14.78,494,7.7,Overripe,8.500970178478143,No
PID103197,Fill Power,Fresh Produce,Fruits,2024-07-06,89,4.533141137347753,2023-09-11,43.09,299,4.55,Unripe,5.842302061076672,No
PID103198,Seem Form,Bakery Items,Bread,2024-10-28,19,3.824778307206623,2023-04-26,18.9,551,8.48,Bread,Fruit,No
PID103199,Read Blood,Ready-to-Eat Meals,Fresh Pasta,2024-05-21,82,9.048904380187421,2023-03-09,42.09,439,4.48,Fresh Pasta,None,No
PID103200,Minute Although,Dairy Products,Cream,2024-09-29,31,1.962258002371598,2023-06-27,43.64,460,5.85,21.913478921093702,Skim,No
PID103201,Stop Lay,Bakery Items,Bread,2024-04-14,48,4.175611518143077,2023-05-24,44.15,326,7.15,Bread,Custard,No
PID103202,Day Account,Meat and Seafood,Shellfish,2024-05-24,72,7.10311300329097,2023-04-06,12.83,414,8.72,Steak,Fish,No
PID103203,Poor Visit,Fresh Produce,Fruits,2024-07-24,37,5.329814458189288,2023-02-14,46.57,526,7.62,Overripe,0.6980749947469178,No
PID103204,Describe Structure,Dairy Products,Yogurt,2024-05-28,32,8.688248858131587,2023-11-26,38.77,184,6.96,8.834601251202862,Whole,No
PID103205,Foot Conference,Fresh Produce,Vegetables,2024-01-12,35,9.323300215626434,2023-06-12,20.92,214,3.08,Ripe,4.285040419313734,No
PID103206,Store Sure,Dairy Products,Cream,2024-08-26,71,7.935718713738323,2023-05-25,42.83,459,2.83,4.868838312002889,Whole,No
PID103207,Practice Low,Fresh Produce,Vegetables,2024-03-10,33,9.461255264558568,2023-08-13,28.49,210,7.36,Unripe,6.083233470916468,No
PID103208,West Investment,Deli,Cheese,2024-04-24,37,2.9685748309490654,2023-03-17,29.67,404,8.01,Deli Meats,Soft,No
PID103209,Teacher Option,Ready-to-Eat Meals,Pre-packaged Meals,2024-09-13,58,3.7872707168661037,2023-04-14,39.69,518,1.45,Pre-packaged Meals,Gluten-Free,No
PID103210,Guy Pull,Deli,Cheese,2024-08-23,53,6.9566811994107915,2023-05-02,26.68,479,0.53,Pre-made Salads,Soft,No
PID103211,How Plant,Eggs,Size,2024-08-21,16,6.123655647169945,2023-09-30,47.45,326,6.97,Small,AA,Yes
PID103212,Stay Toward,Deli,Pre-made Salads,2024-10-05,12,5.56127316666599,2023-12-14,40.79,296,7.39,Deli Meats,Hard,Yes
PID103213,Party Kind,Fresh Juices,Smoothies,2024-10-06,73,4.853711048625095,2023-10-29,31.35,343,9.37,Smoothies,Sugar,No
PID103214,Suggest Budget,Ready-to-Eat Meals,Pre-packaged Meals,2024-05-26,82,1.752637251367481,2023-12-30,39.59,148,8.49,Pre-packaged Meals,None,No
PID103215,Describe Also,Dairy Products,Soft Cheeses,2024-09-25,48,2.7256545524503553,2023-11-07,10.91,323,2.02,6.272951381863162,2%,No
PID103216,Detail Military,Eggs,Grade,2024-09-12,33,6.684981156856934,2023-12-14,12.17,273,5.42,Medium,AA,No
PID103217,Since Standard,Fresh Produce,Fruits,2024-05-10,5,6.374375140751515,2023-07-17,11.33,298,0.39,Ripe,7.00767024731877,Yes
PID103218,Drive Onto,Deli,Pre-made Salads,2024-10-17,12,2.222361551003997,2023-04-07,27.64,559,5.61,Pre-made Salads,Hard,No
PID103219,Military Some,Eggs,Size,2024-10-04,42,2.3322871676286714,2023-12-05,28.25,304,1.64,Small,AA,No
PID103220,Site Me,Fresh Produce,Fruits,2024-04-06,83,4.85369627805131,2023-10-23,49.37,166,4.53,Unripe,7.381955214381225,No
PID103221,Break Cell,Fresh Produce,Fruits,2024-02-28,12,5.1576444732960205,2023-10-12,29.86,139,1.6,Ripe,2.774097784141243,Yes
PID103222,Experience Spring,Eggs,Size,2024-10-30,26,4.449334379380261,2023-05-04,45.15,545,2.34,Medium,A,No
PID103223,Career Start,Ready-to-Eat Meals,Pre-packaged Meals,2024-11-14,22,1.25015193186632,2023-01-17,2.89,667,4.25,Pre-packaged Meals,None,No
PID103224,Over Result,Dairy Products,Cream,2024-08-11,42,1.2753668254209118,2023-10-03,4.08,313,4.14,3.5614819746868487,Whole,No
PID103225,More How,Eggs,Size,2024-03-05,71,8.792047902584097,2023-05-26,45.82,284,8.72,Large,AA,No
PID103226,Majority Try,Bakery Items,Bread,2024-11-25,64,3.5727938028943793,2023-01-16,1.08,679,4.68,Bread,Fruit,No
PID103227,Even Management,Bakery Items,Bread,2024-05-23,26,6.34915965876406,2023-09-02,38.42,264,3.72,Bread,Custard,No
PID103228,Follow Today,Deli,Cheese,2024-05-31,100,9.294997887468098,2023-12-24,31.38,159,1.43,Sausages,Soft,No
PID103229,Population Lay,Fresh Produce,Vegetables,2024-07-21,31,4.855973711332624,2023-01-26,41.77,542,9.86,Overripe,3.7369430304727267,No
PID103230,Kind Manager,Fresh Produce,Vegetables,2024-10-15,52,8.87000628539052,2023-04-29,36.4,535,0.76,Unripe,0.008680279278552305,No
PID103231,Energy Affect,Fresh Produce,Fruits,2024-06-10,51,2.180605419059605,2023-04-25,45.79,412,4.84,Ripe,8.121663350425235,No
PID103232,Politics There,Fresh Juices,Smoothies,2024-06-22,76,9.496297784287906,2023-12-20,18.33,185,1.78,Smoothies,Sugar,No
PID103233,Page Person,Fresh Juices,Freshly Squeezed Juices,2024-07-06,86,8.035386278671176,2023-05-30,41.4,403,0.3,Freshly Squeezed Juices,Sugar,No
PID103234,Right Glass,Fresh Produce,Fruits,2024-10-09,34,8.113965537715874,2023-05-16,30.73,512,9.62,Overripe,1.0088764920222582,No
PID103235,Point Table,Eggs,Grade,2024-02-19,77,6.855155228182341,2023-05-14,36.69,281,2.33,Medium,A,No
PID103236,Foot Part,Fresh Juices,Freshly Squeezed Juices,2024-06-27,52,9.54961581951384,2023-02-25,8.06,488,3.82,Freshly Squeezed Juices,Sugar,No
PID103237,National Up,Dairy Products,Milk,2024-03-20,20,7.51277075409719,2023-04-30,2.81,325,4.81,15.513028015393932,Skim,No
PID103238,Bed Lot,Dairy Products,Soft Cheeses,2024-02-24,47,4.436016349567112,2023-04-08,3.56,322,9.91,9.020835840177623,Whole,No
PID103239,But Community,Fresh Juices,Freshly Squeezed Juices,2024-05-19,57,8.140543312303997,2023-07-19,49.97,305,4.01,Freshly Squeezed Juices,Preservatives,No
PID103240,Score Me,Dairy Products,Yogurt,2024-12-26,87,6.521145630735189,2023-08-13,13.58,501,4.43,1.4344752115755088,Skim,No
PID103241,Amount Old,Meat and Seafood,Pork,2024-12-25,99,4.279691505318234,2023-08-21,39.39,492,8.69,Ground,Fish,No
PID103242,Create Require,Fresh Juices,Freshly Squeezed Juices,2024-10-05,61,9.266996411394762,2023-06-12,6.59,481,7.48,Freshly Squeezed Juices,Preservatives,No
PID103243,Property Deep,Meat and Seafood,Pork,2024-04-14,94,1.5774761210104846,2023-01-04,44.31,466,2.47,Ground,Fish,No
PID103244,War Program,Deli,Pre-made Salads,2024-08-17,100,8.930053526368171,2023-05-17,33.3,458,1.4,Sausages,Semi-Soft,No
PID103245,Ability Recent,Fresh Juices,Smoothies,2024-09-05,61,4.05668106375612,2023-05-04,36.79,490,9.79,Smoothies,Preservatives,No
PID103246,Trade Get,Eggs,Size,2024-02-08,63,4.622760625572435,2023-09-07,8.75,154,6.25,Small,A,No
PID103247,Dark Believe,Deli,Pre-made Salads,2024-07-30,17,7.314411004074594,2023-05-29,7.18,428,3.37,Pre-made Salads,Semi-Soft,Yes
PID103248,Analysis Wrong,Dairy Products,Cream,2024-05-30,69,8.285207922381952,2023-10-04,49.33,239,7.98,13.534638338330327,Whole,No
PID103249,Participant Field,Fresh Juices,Smoothies,2024-04-05,59,6.475726803717898,2023-02-19,27.14,411,2.32,Smoothies,None,No
PID103250,Today Open,Eggs,Grade,2024-02-08,28,6.922371386085108,2023-05-15,26.49,269,5.93,Small,AA,No
PID103251,Suddenly Open,Fresh Juices,Freshly Squeezed Juices,2024-03-22,21,1.3170456061964848,2023-09-25,40.23,179,7.68,Freshly Squeezed Juices,Sugar,No
PID103252,They Current,Meat and Seafood,Fish,2024-09-11,82,8.393501490357124,2023-10-19,36.32,328,1.15,Fillet,Fish,No
PID103253,Skill Trouble,Fresh Produce,Fruits,2024-07-20,74,8.997068375137175,2023-06-10,17.3,406,4.55,Unripe,4.643087412681394,No
PID103254,Term Radio,Fresh Produce,Vegetables,2024-03-03,56,7.737111255470294,2023-06-19,31.01,258,9.4,Overripe,5.867914570124235,No
PID103255,Some Property,Meat and Seafood,Shellfish,2024-01-08,40,1.7639807447554867,2023-04-17,37.57,266,0.72,Ground,Shellfish,No
PID103256,Enter Three,Ready-to-Eat Meals,Pre-made Salads,2024-02-03,91,4.342858827579729,2023-01-01,22.86,398,7.56,Pre-made Salads,Vegan,No
PID103257,Live Find,Ready-to-Eat Meals,Pre-packaged Meals,2024-04-17,79,0.9156211013119226,2023-10-30,18.08,170,3.88,Pre-packaged Meals,None,No
PID103258,Us Hit,Eggs,Size,2024-01-16,78,6.240606779738135,2023-06-12,7.08,218,8.41,Large,AA,No
PID103259,Sound Young,Bakery Items,Bread,2024-12-06,25,5.142095427780277,2023-01-13,32.87,693,4.96,Bread,Cream,No
PID103260,President And,Fresh Juices,Smoothies,2024-03-17,35,8.871490944664192,2023-08-24,28.18,206,2.33,Smoothies,Preservatives,No
PID103261,Ability Check,Dairy Products,Cream,2024-02-03,10,4.980754105548754,2023-03-20,37.42,320,7.29,9.471646554113475,Skim,No
PID103262,The Much,Bakery Items,Cakes,2024-09-06,57,7.2044844047497385,2023-06-03,44.18,461,9.04,Cakes,Fruit,No
PID103263,Western Investment,Fresh Produce,Vegetables,2024-09-27,11,9.100862876517576,2023-05-03,27.46,513,9.89,Ripe,3.9495242786926466,Yes
PID103264,Box Blood,Deli,Prepared Meats,2024-09-06,92,4.367293613791279,2023-04-04,27.62,521,6.29,Sausages,Hard,No
PID103265,Four Because,Eggs,Size,2024-08-31,48,6.982016576372262,2023-03-11,16.72,539,6.07,Large,A,No
PID103266,Country No,Fresh Juices,Freshly Squeezed Juices,2024-11-05,82,3.8745411667110488,2023-04-02,19.22,583,5.88,Freshly Squeezed Juices,Sugar,No
PID103267,Sea Mention,Fresh Produce,Vegetables,2024-07-22,48,6.541216619981304,2023-08-26,30.84,331,6.34,Unripe,8.185501842585634,No
PID103268,Player Better,Bakery Items,Cakes,2024-06-16,45,5.550571972908852,2023-08-08,41.9,313,1.52,Cakes,None,No
PID103269,Must Each,Eggs,Size,2024-07-16,7,7.117841593392682,2023-10-06,45.75,284,6.42,Medium,AA,Yes
PID103270,Good Water,Meat and Seafood,Shellfish,2024-04-15,77,8.267221131535216,2023-07-19,1.32,271,0.76,Fillet,Fish,No
PID103271,Idea Life,Ready-to-Eat Meals,Fresh Pasta,2024-02-12,1,0.5939446216108974,2023-08-08,7.7,188,6.76,Fresh Pasta,Vegan,No
PID103272,A Reach,Meat and Seafood,Chicken,2024-10-19,73,8.790894106585354,2023-06-08,44.05,499,7.09,Fillet,N/A,No
PID103273,Tv Be,Meat and Seafood,Fish,2024-05-13,70,1.0982636550309641,2023-11-05,11.58,190,4.68,Steak,Shellfish,No
PID103274,Financial Offer,Ready-to-Eat Meals,Pre-packaged Meals,2024-10-14,89,2.1903217008128695,2023-01-23,25.66,630,3.33,Pre-packaged Meals,Vegan,No
PID103275,Various Tv,Bakery Items,Pastries,2024-01-19,69,6.892860923808822,2023-05-25,42.42,239,2.4,Pastries,None,No
PID103276,Court Bit,Deli,Cheese,2024-04-05,5,2.0380557672742152,2023-05-20,3.03,321,9.32,Deli Meats,Soft,No
PID103277,Natural Theory,Ready-to-Eat Meals,Pre-made Salads,2024-01-14,50,2.687339270278509,2023-10-20,3.85,86,0.37,Pre-made Salads,None,No
PID103278,Glass Official,Fresh Produce,Fruits,2024-04-01,38,3.364441065964813,2023-08-11,21.95,234,8.16,Unripe,2.9795537033349806,No
PID103279,Door Free,Ready-to-Eat Meals,Pre-packaged Meals,2024-02-04,99,1.2852115436803513,2023-12-03,23.38,63,2.93,Pre-packaged Meals,Vegan,No
PID103280,Republican Somebody,Deli,Cheese,2024-02-01,34,2.2914816406158387,2023-01-22,4.37,375,1.05,Sausages,Hard,No
PID103281,Bit Use,Eggs,Grade,2024-12-28,1,4.08850426582533,2023-12-23,28.13,371,3.42,Medium,AA,No
PID103282,Full Money,Meat and Seafood,Pork,2024-05-31,13,5.767792453149473,2023-09-01,32.13,273,2.62,Fillet,N/A,Yes
PID103283,Risk International,Fresh Produce,Vegetables,2024-07-12,27,5.521366280603386,2023-05-13,41.67,426,8.69,Ripe,0.7051229969715311,No
PID103284,Her Program,Eggs,Size,2024-01-19,41,2.2654407522408944,2023-10-27,11.23,84,3.94,Large,AA,No
PID103285,Cause List,Eggs,Grade,2024-02-06,66,4.5920250593605445,2023-07-30,13.54,191,5.15,Large,AA,No
PID103286,Growth Century,Fresh Produce,Fruits,2024-06-09,16,6.62041362037601,2023-05-13,11.17,393,5.25,Unripe,5.345774972607982,Yes
PID103287,Almost Life,Fresh Produce,Vegetables,2024-12-23,21,1.0313989997698285,2023-12-13,46.49,376,6.72,Overripe,5.165703350633317,No
PID103288,Investment Popular,Fresh Produce,Fruits,2024-03-07,68,1.2649076949162166,2023-05-19,46.53,293,2.25,Overripe,7.337693437941136,No
PID103289,Man Summer,Fresh Produce,Vegetables,2024-06-29,27,2.867874553439749,2023-04-03,17.56,453,3.35,Unripe,6.425873628269007,No
PID103290,Hear Partner,Fresh Juices,Freshly Squeezed Juices,2024-08-29,42,0.9157112674262311,2023-10-29,48.82,305,8.76,Freshly Squeezed Juices,None,No
PID103291,Add Require,Deli,Pre-made Salads,2024-08-12,51,6.785713313887136,2023-03-27,11.12,504,8.39,Deli Meats,Soft,No
PID103292,Spring Teacher,Dairy Products,Yogurt,2024-07-30,74,2.9177878138825797,2023-01-30,39.13,547,1.34,15.754593255367794,Skim,No
PID103293,Employee Upon,Eggs,Size,2024-12-03,74,8.340387871092684,2023-02-04,13.73,668,7.82,Medium,AA,No
PID103294,Policy Could,Deli,Prepared Meats,2024-06-10,9,7.170067096612151,2023-06-21,28.86,355,8.23,Deli Meats,Hard,Yes
PID103295,Effect Usually,Deli,Prepared Meats,2024-10-30,44,2.5074434266158745,2023-09-19,43.21,407,1.91,Deli Meats,Semi-Soft,No
PID103296,Fish Positive,Fresh Juices,Freshly Squeezed Juices,2024-09-17,22,2.8973864099516367,2023-08-27,9.56,387,2.97,Freshly Squeezed Juices,None,No
PID103297,Box Above,Ready-to-Eat Meals,Pre-packaged Meals,2024-07-10,31,9.79617154488811,2023-11-05,26.88,248,1.83,Pre-packaged Meals,Vegan,No
PID103298,Provide Article,Meat and Seafood,Shellfish,2024-01-07,58,3.2047227531999845,2023-12-13,18.22,25,0.66,Fillet,Shellfish,No
PID103299,Clearly Room,Deli,Prepared Meats,2024-09-07,45,7.872245191634743,2023-10-16,6.65,327,3.45,Deli Meats,Semi-Soft,No
