Product ID,Product Name,Category,Sub-Category,Expiration Date,Stock Level,Sales Velocity,Purchase Date,Price,Shelf Life,Product Weight/Volume,Additional Feature 1,Additional Feature 2
PID102089,Year Realize,Fresh Produce,Vegetables,2024-06-12,97,9.697385218,2023-09-14,12.82,272,9.29,Ripe,7.481790187
PID102090,Work Bring,Eggs,Size,2024-08-11,46,7.673573644,2023-11-17,11.07,268,0.3,Large,AA
PID102091,See Kitchen,Deli,Prepared Meats,2024-06-27,24,4.462054213,2023-11-03,23.71,237,0.97,Pre-made Salads,Soft
PID102092,Back Small,Fresh Juices,Smoothies,2024-02-08,72,7.79828077,2023-10-08,16.54,123,9.89,Smoothies,Preservatives
PID102093,Lose Think,Bakery Items,Bread,2024-08-31,50,3.211683092,2023-02-26,35.91,552,8,Bread,Fruit
PID102094,Idea Simple,Dairy Products,Soft Cheeses,2024-03-12,72,9.478166023,2023-06-08,42.46,278,3.02,16.83988459,2%
PID102095,Trip Option,Deli,Cheese,2024-01-14,45,2.523636624,2023-05-14,40.21,245,4.95,Sausages,Hard
PID102096,Large Family,Fresh Juices,Freshly Squeezed Juices,2024-04-19,21,3.587229755,2023-02-24,25.39,420,5.84,Freshly Squeezed Juices,Sugar
PID102097,Because Protect,Fresh Juices,Freshly Squeezed Juices,2024-08-08,3,0.9561174447,2023-06-22,23.78,413,3.93,Freshly Squeezed Juices,Sugar
PID102098,Office Wide,Dairy Products,Milk,2024-05-01,24,3.617389242,2023-12-21,5.73,132,0.82,0.3067520361,Skim
PID102099,Such Physical,Bakery Items,Bread,2024-03-14,6,3.985032392,2023-08-06,40.37,221,0.17,Bread,None
PID102100,Reduce Style,Bakery Items,Bread,2024-09-17,80,1.53178029,2023-09-13,42.36,370,7.8,Bread,Fruit
PID102101,Would Another,Ready-to-Eat Meals,Pre-packaged Meals,2024-11-19,27,8.248572411,2023-03-27,27.75,603,0.59,Pre-packaged Meals,Gluten-Free
PID102102,Light Sing,Deli,Prepared Meats,2024-10-07,5,7.576394596,2023-09-02,23.96,401,7.26,Pre-made Salads,Semi-Soft
PID102103,Movement Issue,Eggs,Grade,2024-02-22,7,7.344151195,2023-08-04,28.94,202,8.3,Small,AA
PID102104,Notice Along,Eggs,Grade,2024-10-06,90,7.450454753,2023-03-18,47.52,568,4.59,Medium,A
PID102105,Within Federal,Dairy Products,Yogurt,2024-08-03,99,8.705686104,2023-03-22,1.02,500,0.87,16.87656205,Whole
PID102106,Evidence Around,Meat and Seafood,Chicken,2024-07-18,3,6.165809989,2023-05-23,38.72,422,2.46,Steak,Shellfish
PID102107,Run Side,Ready-to-Eat Meals,Pre-packaged Meals,2024-04-20,68,3.842585181,2023-05-30,22.45,326,3.68,Pre-packaged Meals,Gluten-Free
PID102108,Catch Although,Fresh Produce,Fruits,2024-03-15,10,7.042666087,2023-08-31,12.71,197,1.13,Unripe,7.472230801
PID102109,First There,Eggs,Grade,2024-03-21,50,1.874147739,2023-06-24,15.62,271,0.94,Large,A
PID102110,Financial About,Meat and Seafood,Beef,2024-01-17,72,9.286123108,2023-06-16,28.54,215,3.52,Whole,Fish
PID102111,Least Oil,Eggs,Grade,2024-09-25,90,1.981580176,2023-01-05,36.04,629,7.38,Small,A
PID102112,Room Compare,Ready-to-Eat Meals,Fresh Pasta,2024-09-19,85,2.011041267,2023-02-10,48.89,587,3.28,Fresh Pasta,Gluten-Free
PID102113,Hit Kind,Meat and Seafood,Beef,2024-03-30,81,1.284714589,2023-12-06,17.33,115,9.54,Whole,Fish
PID102114,Southern Exist,Bakery Items,Pastries,2024-10-25,56,8.955897648,2023-06-05,34.94,508,3.86,Pastries,None
PID102115,Month Health,Meat and Seafood,Fish,2024-08-07,55,2.198250605,2023-03-02,11.43,524,1.65,Steak,Fish
PID102116,Shake Benefit,Ready-to-Eat Meals,Pre-made Salads,2024-05-07,36,1.675702311,2023-03-25,32.48,409,4.99,Pre-made Salads,None
PID102117,Red Analysis,Dairy Products,Milk,2024-06-01,91,9.082419899,2023-12-06,48.11,178,9,24.02577801,Skim
PID102118,Song How,Eggs,Size,2024-04-18,17,6.142496691,2023-05-08,20.44,346,6.84,Small,A
PID102119,Day Mother,Eggs,Size,2024-10-04,68,7.666538196,2023-10-21,36.17,349,2.05,Small,A
PID102120,Economic Out,Fresh Produce,Vegetables,2024-08-15,98,8.41337812,2023-08-09,15.93,372,6.87,Unripe,2.802168459
PID102121,Although Station,Dairy Products,Soft Cheeses,2024-07-09,49,5.040275924,2023-11-01,5.12,251,8.23,2.374794237,Skim
PID102122,Employee Describe,Fresh Juices,Freshly Squeezed Juices,2024-04-19,56,6.779402917,2023-03-04,28.38,412,1.96,Freshly Squeezed Juices,None
PID102123,Trouble Create,Fresh Produce,Fruits,2024-06-24,90,6.332683346,2023-03-31,49.4,451,4.3,Overripe,3.82771392
PID102124,Animal Bar,Bakery Items,Bread,2024-03-30,4,9.076259921,2023-06-03,33.96,301,3.79,Bread,Fruit
PID102125,Industry Knowledge,Deli,Pre-made Salads,2024-09-01,90,8.255146762,2023-10-19,2.12,318,9.98,Deli Meats,Hard
PID102126,Ahead Child,Fresh Produce,Vegetables,2024-08-26,70,7.822684002,2023-04-22,26.89,492,5.98,Overripe,8.605616731
PID102127,See System,Deli,Pre-made Salads,2024-12-12,32,1.895708568,2023-04-30,16.56,592,0.31,Deli Meats,Soft
PID102128,Reality Another,Bakery Items,Pastries,2024-08-08,39,3.292830593,2023-03-21,30.14,506,5.53,Pastries,None
PID102129,Fire Mention,Dairy Products,Soft Cheeses,2024-05-28,93,5.979995005,2023-02-13,19.6,470,1.65,8.038840566,Skim
PID102130,Position Report,Meat and Seafood,Chicken,2024-11-07,36,7.985223224,2023-09-25,45.2,409,7.44,Fillet,N/A
PID102131,Happy Behind,Dairy Products,Cream,2024-09-15,4,2.651374894,2023-06-27,35.29,446,7.67,29.30508215,2%
PID102132,Himself Door,Meat and Seafood,Chicken,2024-08-28,72,7.577943481,2023-08-14,23.73,380,0.5,Whole,N/A
PID102133,Another Study,Deli,Pre-made Salads,2024-02-09,23,9.834460139,2023-05-20,14.5,265,3.2,Pre-made Salads,Hard
PID102134,Reason Main,Fresh Juices,Smoothies,2024-11-28,14,6.698844046,2023-03-16,33.16,623,6.28,Smoothies,None
PID102135,Force Figure,Eggs,Size,2024-10-14,5,3.809619685,2023-02-08,44.51,614,3.93,Small,A
PID102136,Sport About,Dairy Products,Milk,2024-01-27,95,6.19322731,2023-11-30,35.92,58,1.68,15.04343294,Whole
PID102137,Religious Player,Eggs,Grade,2024-06-17,12,7.471640271,2023-12-05,34.85,195,2.85,Large,AA
PID102138,Deep Mission,Dairy Products,Milk,2024-03-20,35,7.410083447,2023-07-09,4.49,255,9.13,19.53823259,Skim
PID102139,Term Open,Bakery Items,Bread,2024-09-19,95,9.215888041,2023-10-10,18.03,345,3.38,Bread,Cream
PID102140,Into Natural,Eggs,Size,2024-07-02,94,9.038782594,2023-03-04,25.99,486,1.79,Large,A
PID102141,Clear Above,Fresh Produce,Fruits,2024-07-22,86,5.724460471,2023-06-26,13.15,392,2.57,Ripe,7.763994357
PID102142,Back Trade,Eggs,Size,2024-06-09,78,7.442425355,2023-09-01,19.07,282,3.17,Small,AA
PID102143,Unit Safe,Fresh Produce,Fruits,2024-05-04,66,7.518606992,2023-10-12,33.99,205,8.5,Overripe,0.03091148619
PID102144,Country Be,Meat and Seafood,Shellfish,2024-08-07,7,2.077632598,2023-10-26,43.24,286,7.37,Steak,Shellfish
PID102145,Position Grow,Ready-to-Eat Meals,Pre-made Salads,2024-06-25,49,9.972969215,2023-08-29,4.6,301,4.97,Pre-made Salads,None
PID102146,Data Sell,Meat and Seafood,Beef,2024-07-09,77,4.027067893,2023-09-21,24.2,292,7.45,Steak,Shellfish
PID102147,Stuff Kind,Fresh Produce,Vegetables,2024-01-20,72,8.865980913,2023-03-03,21.88,323,0.51,Ripe,1.099918141
PID102148,Enough Film,Ready-to-Eat Meals,Fresh Pasta,2024-07-28,93,7.334911903,2023-04-25,34.61,460,0.45,Fresh Pasta,Gluten-Free
PID102149,Three Relate,Meat and Seafood,Fish,2024-06-18,12,7.269700148,2023-12-27,31.49,174,8.66,Steak,Shellfish
PID102150,Start Performance,Fresh Juices,Freshly Squeezed Juices,2024-01-01,51,2.880248884,2023-09-12,44.56,111,2.41,Freshly Squeezed Juices,Preservatives
PID102151,Mind Authority,Fresh Produce,Fruits,2024-07-02,2,1.009488438,2023-04-24,2.15,435,4.38,Ripe,9.990225392
PID102152,Set Manage,Ready-to-Eat Meals,Pre-made Salads,2024-09-22,42,7.182627388,2023-08-04,35.69,415,1.66,Pre-made Salads,Vegan
PID102153,Hit Would,Bakery Items,Pastries,2024-07-05,71,8.190657086,2023-08-29,25.49,311,2.73,Pastries,None
PID102154,Available Reach,Bakery Items,Cakes,2024-04-29,29,6.510196547,2023-03-23,6.09,403,7.03,Cakes,None
PID102155,Soldier Will,Ready-to-Eat Meals,Fresh Pasta,2024-06-11,40,8.413802022,2023-06-29,14.83,348,0.39,Fresh Pasta,None
PID102156,He Level,Bakery Items,Bread,2024-09-07,69,0.5074142282,2023-02-26,21.84,559,4.91,Bread,Custard
PID102157,Star Road,Ready-to-Eat Meals,Pre-made Salads,2024-07-06,49,8.625481883,2023-12-12,35.66,207,7.2,Pre-made Salads,None
PID102158,Herself Attack,Fresh Produce,Vegetables,2024-04-09,54,0.5603813867,2023-09-09,39.38,213,1.59,Unripe,3.57244151
PID102159,Other Determine,Deli,Prepared Meats,2024-08-15,26,2.148833203,2023-02-22,16,540,3.56,Deli Meats,Hard
PID102160,Reduce Never,Meat and Seafood,Beef,2024-04-21,74,4.865079571,2023-09-12,7.45,222,1.36,Whole,N/A
PID102161,Beat Cost,Ready-to-Eat Meals,Pre-packaged Meals,2024-10-10,81,1.729745444,2023-01-02,21.59,647,9.44,Pre-packaged Meals,Gluten-Free
PID102162,Turn Operation,Bakery Items,Cakes,2024-08-14,21,9.691044898,2023-10-11,3.7,308,4.26,Cakes,Custard
PID102163,Speak Report,Ready-to-Eat Meals,Fresh Pasta,2024-09-25,62,7.303718195,2023-12-15,6.09,285,0.19,Fresh Pasta,Vegan
PID102164,Note Lose,Meat and Seafood,Fish,2024-11-09,50,2.32458196,2023-08-04,23.84,463,3.87,Ground,N/A
PID102165,Meeting Fall,Fresh Produce,Vegetables,2024-03-11,87,4.166994802,2023-01-03,46.68,433,7.63,Ripe,5.492091823
PID102166,That Quality,Dairy Products,Cream,2024-12-12,65,8.805536177,2023-12-16,1.48,362,3.99,2.728434445,Skim
PID102167,Learn He,Fresh Produce,Fruits,2024-04-27,69,8.129306087,2023-06-19,34.83,313,3.6,Ripe,9.808397132
PID102168,Anyone Science,Eggs,Grade,2024-12-20,63,3.681978375,2023-01-13,31.52,707,7.42,Large,A
PID102169,Any Energy,Dairy Products,Yogurt,2024-06-13,49,4.145570878,2023-10-27,9.97,230,9.09,4.810419802,Skim
PID102170,Reach Benefit,Fresh Juices,Freshly Squeezed Juices,2024-01-19,91,7.088778052,2023-05-26,38.1,238,1.43,Freshly Squeezed Juices,Sugar
PID102171,Many Picture,Fresh Produce,Vegetables,2024-03-22,46,3.791395994,2023-02-15,38.98,401,1.69,Ripe,5.711268418
PID102172,Example Yeah,Bakery Items,Bread,2024-01-08,36,1.40216615,2023-03-09,19.09,305,3.88,Bread,None
PID102173,Matter Police,Deli,Prepared Meats,2024-01-19,14,7.017254283,2023-01-27,6.16,357,2.96,Sausages,Hard
PID102174,After Enter,Ready-to-Eat Meals,Fresh Pasta,2024-02-26,50,8.162455133,2023-06-19,47.42,252,3.84,Fresh Pasta,Gluten-Free
PID102175,Sound Cold,Fresh Produce,Fruits,2024-12-12,13,1.502504107,2023-11-13,29.22,395,2.1,Overripe,5.586564589
PID102176,Director Edge,Bakery Items,Pastries,2024-09-05,19,2.927161494,2023-03-27,32.1,528,5.54,Pastries,Cream
PID102177,Whatever Notice,Fresh Produce,Vegetables,2024-09-12,100,7.25755091,2023-01-07,2.79,614,4.09,Unripe,7.28100292
PID102178,Ask Suddenly,Ready-to-Eat Meals,Pre-packaged Meals,2024-06-23,89,6.618823313,2023-07-09,33.84,350,4.04,Pre-packaged Meals,Vegan
PID102179,Glass Civil,Eggs,Size,2024-09-07,55,3.276278364,2023-01-28,34.98,588,0.34,Large,A
PID102180,Assume Two,Fresh Produce,Fruits,2024-09-12,96,8.671971469,2023-08-20,38.37,389,0.15,Unripe,0.9693971918
PID102181,Anything Watch,Eggs,Size,2024-01-22,35,2.135978173,2023-09-05,22.27,139,6.91,Small,A
PID102182,Drive Treat,Deli,Cheese,2024-06-04,95,8.180494601,2023-10-26,41.27,222,2.86,Deli Meats,Soft
PID102183,Speech Everything,Dairy Products,Cream,2024-10-31,51,6.85375381,2023-01-04,45.65,666,4.9,17.53688109,Whole
PID102184,Miss Every,Fresh Produce,Fruits,2024-11-06,55,9.307209952,2023-12-29,49.4,313,6.25,Ripe,5.305345133
PID102185,Black One,Ready-to-Eat Meals,Pre-packaged Meals,2024-02-28,99,6.571174738,2023-02-01,26.34,392,1.45,Pre-packaged Meals,Vegan
PID102186,Hospital Share,Deli,Pre-made Salads,2024-05-03,41,9.414011058,2023-09-02,39.75,244,4.84,Pre-made Salads,Semi-Soft
PID102187,Nearly Throw,Eggs,Grade,2024-09-11,34,9.089072625,2023-03-19,44.22,542,0.7,Medium,AA
PID102188,Throw None,Deli,Pre-made Salads,2024-09-20,36,6.754514338,2023-08-27,24.5,390,1.57,Sausages,Hard
PID102189,Understand Suffer,Dairy Products,Yogurt,2024-08-29,62,0.8066389042,2023-11-01,22.18,302,2.82,10.24315358,Whole
PID102190,Development Option,Dairy Products,Soft Cheeses,2024-07-18,64,5.015215176,2023-04-27,41.95,448,2.81,29.93221615,2%
PID102191,Need End,Meat and Seafood,Pork,2024-03-02,43,1.056446843,2023-03-13,41.4,355,7.62,Steak,Fish
PID102192,Health Audience,Fresh Produce,Vegetables,2024-02-09,34,6.654677235,2023-04-21,49.95,294,9.56,Overripe,4.335200018
PID102193,Join Under,Meat and Seafood,Pork,2024-06-13,100,2.781468169,2023-07-17,14.49,332,4.59,Fillet,Shellfish
PID102194,Environmental Next,Ready-to-Eat Meals,Pre-packaged Meals,2024-02-29,19,4.234540002,2023-02-13,5.31,381,1.81,Pre-packaged Meals,Vegan
PID102195,Hot Information,Dairy Products,Milk,2024-02-16,73,3.898667265,2023-11-15,39.04,93,5.32,10.81612069,2%
PID102196,Wide Cultural,Deli,Pre-made Salads,2024-11-12,17,3.476581479,2023-01-20,24.1,662,2.41,Pre-made Salads,Hard
PID102197,Issue Yeah,Deli,Pre-made Salads,2024-08-05,22,2.645530486,2023-01-13,46.85,570,7.41,Sausages,Semi-Soft
PID102198,Others Expert,Eggs,Size,2024-12-27,42,9.108439391,2023-09-14,11.27,470,7.58,Small,A
PID102199,Skin Page,Dairy Products,Milk,2024-10-11,72,8.316011606,2023-05-03,35.31,527,5.87,24.30611209,2%
PID102200,Eat Soldier,Eggs,Size,2024-01-07,75,7.887292068,2023-01-22,31.23,350,4.79,Small,A
PID102201,Write Alone,Ready-to-Eat Meals,Fresh Pasta,2024-01-09,75,1.562693944,2023-04-01,38.73,283,9.06,Fresh Pasta,Vegan
PID102202,Study Their,Fresh Produce,Vegetables,2024-05-07,62,4.297294206,2023-02-13,22.42,449,7.09,Unripe,8.1008886
PID102203,Professor Simple,Fresh Juices,Freshly Squeezed Juices,2024-11-12,38,1.251369375,2023-09-10,48.88,429,0.19,Freshly Squeezed Juices,None
PID102204,Scene Benefit,Bakery Items,Pastries,2024-04-20,40,8.374002348,2023-04-10,3.28,376,0.69,Pastries,Fruit
PID102205,Man Article,Meat and Seafood,Shellfish,2024-10-22,7,6.997336092,2023-02-11,17.56,619,3.59,Steak,Fish
PID102206,Land East,Dairy Products,Milk,2024-04-12,26,1.838845526,2023-04-16,29.84,362,7.25,4.447906881,Skim
PID102207,Week Spend,Ready-to-Eat Meals,Pre-packaged Meals,2024-08-17,18,6.191907741,2023-08-22,17.32,361,6.44,Pre-packaged Meals,None
PID102208,Show Responsibility,Eggs,Size,2024-10-15,16,3.841564061,2023-02-12,41.88,611,1.67,Medium,A
PID102209,Walk Central,Bakery Items,Pastries,2024-07-30,58,1.191492483,2023-02-15,41.57,531,3.2,Pastries,Custard
PID102210,Hospital High,Meat and Seafood,Chicken,2024-12-23,49,0.7107379495,2023-11-03,27.42,416,5.21,Steak,Shellfish
PID102211,Example Whose,Fresh Produce,Vegetables,2024-05-21,74,4.020971236,2023-01-21,7.66,486,4.1,Overripe,8.411777308
PID102212,At Issue,Deli,Cheese,2024-04-23,9,8.1931659,2023-11-07,43.67,168,9.24,Pre-made Salads,Semi-Soft
PID102213,Him Far,Meat and Seafood,Chicken,2024-12-02,62,4.824229666,2023-12-15,26.05,353,7.68,Steak,Fish
PID102214,Account Certainly,Dairy Products,Milk,2024-07-09,6,7.202173035,2023-05-11,20.78,425,1.18,24.26799642,Whole
PID102215,Discussion Democratic,Deli,Prepared Meats,2024-01-30,78,3.996022965,2023-06-14,17.33,230,1.98,Deli Meats,Semi-Soft
PID102216,Hand None,Deli,Pre-made Salads,2024-09-13,73,5.588903647,2023-01-29,32.06,593,6.36,Pre-made Salads,Hard
PID102217,Color Control,Fresh Produce,Vegetables,2024-09-04,89,5.396776046,2023-08-29,10.1,372,3.37,Overripe,7.690492402
PID102218,Early Though,Deli,Cheese,2024-08-02,52,8.328885258,2023-02-04,41.61,545,9.72,Pre-made Salads,Semi-Soft
PID102219,Few Season,Meat and Seafood,Fish,2024-07-13,63,1.399787617,2023-10-23,13.57,264,5.38,Fillet,N/A
PID102220,Stage Hundred,Fresh Juices,Freshly Squeezed Juices,2024-01-23,25,2.329878986,2023-09-01,13.24,144,0.6,Freshly Squeezed Juices,Sugar
PID102221,Heavy Dinner,Dairy Products,Soft Cheeses,2024-06-28,61,3.688125271,2023-08-19,28.41,314,2.55,24.82494769,2%
PID102222,Other Defense,Meat and Seafood,Chicken,2024-06-30,23,2.066648401,2023-07-16,13.21,350,0.92,Ground,Shellfish
PID102223,Blue White,Meat and Seafood,Beef,2024-06-20,88,9.404100882,2023-12-14,38.04,189,9.6,Ground,N/A
PID102224,Debate Have,Meat and Seafood,Shellfish,2024-12-03,49,1.700377783,2023-08-25,11.61,466,4.67,Ground,N/A
PID102225,Form Growth,Eggs,Grade,2024-10-06,87,8.885776676,2023-09-28,43.84,374,9.65,Large,A
PID102226,Then Play,Bakery Items,Bread,2024-08-28,35,9.425002432,2023-12-16,48.37,256,4.54,Bread,Custard
PID102227,Try Study,Dairy Products,Milk,2024-01-10,16,2.757577608,2023-11-12,4.22,59,2.81,28.17571534,Skim
PID102228,Watch Language,Fresh Juices,Smoothies,2024-10-19,93,7.118833877,2023-12-11,37.21,313,2.5,Smoothies,None
PID102229,Radio Shoulder,Ready-to-Eat Meals,Fresh Pasta,2024-02-11,23,6.422750984,2023-05-03,23.31,284,7.89,Fresh Pasta,Gluten-Free
PID102230,Improve Knowledge,Fresh Produce,Fruits,2024-05-25,70,2.418762498,2023-04-03,41.64,418,7.38,Unripe,5.021206014
PID102231,Cause Today,Meat and Seafood,Chicken,2024-12-11,19,5.363706594,2023-05-25,10.93,566,6.73,Ground,Shellfish
PID102232,Worry How,Fresh Produce,Vegetables,2024-05-30,67,7.785796319,2023-10-02,27.43,241,1.86,Unripe,8.637421827
PID102233,Operation Value,Deli,Prepared Meats,2024-04-19,9,3.23058111,2023-10-03,41.74,199,8.96,Deli Meats,Hard
PID102234,Ten Rule,Fresh Juices,Freshly Squeezed Juices,2024-09-16,4,4.905206878,2023-03-15,24.03,551,2.94,Freshly Squeezed Juices,Preservatives
PID102235,Structure Despite,Deli,Prepared Meats,2024-01-27,42,2.48150569,2023-11-07,3.74,81,4.26,Deli Meats,Semi-Soft
PID102236,However This,Deli,Prepared Meats,2024-03-21,100,1.286507114,2023-03-13,36.01,374,1.58,Deli Meats,Semi-Soft
PID102237,Data Anything,Bakery Items,Cakes,2024-05-10,7,6.884071361,2023-11-10,48.92,182,6.34,Cakes,None
PID102238,Tonight Huge,Bakery Items,Pastries,2024-09-09,21,3.634498114,2023-01-25,31.41,593,6.47,Pastries,Fruit
PID102239,Western Thus,Bakery Items,Bread,2024-02-10,94,2.409991074,2023-11-02,24.05,100,8.45,Bread,None
PID102240,Point Official,Eggs,Size,2024-08-28,25,6.40547411,2023-01-19,21.6,587,1.01,Large,AA
PID102241,His Claim,Fresh Produce,Fruits,2024-03-04,55,2.088861413,2023-05-19,25.74,290,8.92,Ripe,8.860244937
PID102242,Main Just,Fresh Juices,Freshly Squeezed Juices,2024-05-11,61,4.583439075,2023-04-27,5.45,380,6.77,Freshly Squeezed Juices,Preservatives
PID102243,World Speak,Fresh Juices,Freshly Squeezed Juices,2024-04-22,80,8.684605994,2023-05-06,24.68,352,3.7,Freshly Squeezed Juices,None
PID102244,Late Single,Eggs,Grade,2024-03-07,78,7.954153815,2023-06-25,22.76,256,7.17,Large,AA
PID102245,Research Certainly,Bakery Items,Bread,2024-09-14,6,3.735092983,2023-06-30,8.88,442,0.54,Bread,None
PID102246,Chair It,Meat and Seafood,Beef,2024-07-28,62,2.384268479,2023-09-02,38.2,330,8.12,Fillet,Shellfish
PID102247,He Free,Eggs,Grade,2024-02-17,70,2.720964568,2023-01-12,5.42,401,3.5,Medium,AA
PID102248,Word View,Fresh Produce,Vegetables,2024-09-30,16,2.196951059,2023-02-26,25.44,582,6.96,Overripe,7.720672235
PID102249,Safe Heavy,Ready-to-Eat Meals,Pre-packaged Meals,2024-05-06,1,2.261844439,2023-09-16,33.02,233,5.4,Pre-packaged Meals,Gluten-Free
PID102250,Democrat Can,Meat and Seafood,Shellfish,2024-10-03,88,4.93474846,2023-12-23,4.85,285,4.85,Whole,Shellfish
PID102251,Figure Him,Bakery Items,Bread,2024-08-26,64,7.511599976,2023-01-19,13.41,585,1.37,Bread,Cream
PID102252,Between Say,Meat and Seafood,Beef,2024-06-19,62,4.949874827,2023-12-05,15.12,197,3.18,Whole,Fish
PID102253,Prove Oil,Fresh Produce,Fruits,2024-12-05,71,8.297673187,2023-09-06,49.67,456,2.45,Overripe,0.7714326729
PID102254,Population Drug,Dairy Products,Soft Cheeses,2024-01-07,14,5.026985512,2023-06-26,27.08,195,7.32,21.40183769,Skim
PID102255,Maybe Attorney,Meat and Seafood,Beef,2024-04-02,99,4.859768854,2023-01-30,14.24,428,5.14,Steak,Fish
PID102256,Democratic Despite,Bakery Items,Cakes,2024-12-21,43,0.8046183052,2023-09-09,16.68,469,2.17,Cakes,None
PID102257,Stuff Whether,Meat and Seafood,Pork,2024-08-20,61,9.564183357,2023-03-18,43.66,521,1.2,Steak,Fish
PID102258,Heart Hot,Fresh Produce,Fruits,2024-01-03,65,2.420221695,2023-04-26,10.9,252,8.95,Unripe,1.238972849
PID102259,Run Far,Deli,Cheese,2024-11-26,89,1.851966733,2023-09-21,5.89,432,2.41,Pre-made Salads,Semi-Soft
PID102260,Act Group,Fresh Juices,Smoothies,2024-08-27,91,5.590447584,2023-01-24,1.84,581,8.27,Smoothies,None
PID102261,Guy Community,Ready-to-Eat Meals,Pre-packaged Meals,2024-06-08,23,4.684728823,2023-01-31,25.01,494,7.67,Pre-packaged Meals,Gluten-Free
PID102262,Significant Reflect,Dairy Products,Soft Cheeses,2024-06-17,85,7.826802342,2023-12-24,34.32,176,6.37,21.48552916,Whole
PID102263,Often Want,Bakery Items,Bread,2024-09-26,39,6.293660863,2023-02-26,35.37,578,0.27,Bread,Fruit
PID102264,Receive Lose,Fresh Juices,Freshly Squeezed Juices,2024-07-03,80,0.5582785647,2023-07-28,21.67,341,5.98,Freshly Squeezed Juices,Preservatives
PID102265,Religious Quite,Fresh Juices,Freshly Squeezed Juices,2024-05-02,45,6.512100149,2023-01-06,29.52,482,0.68,Freshly Squeezed Juices,None
PID102266,House Agency,Fresh Juices,Freshly Squeezed Juices,2024-02-01,24,1.309064996,2023-06-30,36.27,216,9.02,Freshly Squeezed Juices,None
PID102267,Mention Second,Fresh Juices,Freshly Squeezed Juices,2024-01-03,84,7.803166472,2023-04-07,35.29,271,0.27,Freshly Squeezed Juices,Preservatives
PID102268,New Article,Deli,Cheese,2024-09-18,72,3.30138744,2023-02-12,2.59,584,9.91,Deli Meats,Hard
PID102269,Will Human,Bakery Items,Pastries,2024-02-08,89,8.097553816,2023-06-09,16.35,244,6.23,Pastries,None
PID102270,Care To,Bakery Items,Cakes,2024-07-04,1,8.604688358,2023-08-12,10.85,327,5.78,Cakes,Custard
PID102271,Our Who,Fresh Produce,Vegetables,2024-04-28,42,6.599427381,2023-08-11,11.05,261,0.9,Unripe,0.7205868255
PID102272,Imagine Accept,Deli,Pre-made Salads,2024-12-03,18,5.671253792,2023-12-01,21.49,368,0.93,Sausages,Semi-Soft
PID102273,Night Almost,Eggs,Size,2024-08-10,56,4.390401712,2023-03-26,5.45,503,0.48,Large,AA
PID102274,Without Compare,Eggs,Size,2024-08-19,52,8.147833635,2023-03-10,26.4,528,1.99,Medium,A
PID102275,Maintain Could,Deli,Pre-made Salads,2024-06-24,91,7.676307545,2023-03-16,8.81,466,3.87,Pre-made Salads,Soft
PID102276,Activity Mouth,Bakery Items,Cakes,2024-10-24,35,5.578512882,2023-01-18,34.63,645,8.65,Cakes,None
